rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,timestamp_year
4,I liked it a lot - perhaps not as great as ...,"I liked it a lot - perhaps not as great as 'A Dog's Purpose' (the first in the series),  but both books have helped me deal with the loss of my one and only dog, Jacques.",[],B00AK3PT44,B00AK3PT44,AGUTQCSUZSRQM2FQ3TBYU4BCXM6Q,1493351693000,0,TRUE,2017
4,Four Stars,"love all the armada tapes,  dance pool is not comparable to it,  but still like them",[],B00006L6KB,B00006L6KB,AH2Q4B5SEGJRFSGURYENRS7BHM5A,1513285671199,0,TRUE,2017
4,Four Stars,My daughter loved it!,[],B01EXL9OMG,B01EXL9OMG,AGQYWK67QORJ6DTH6PUVCAG7QMGA,1485195623000,0,TRUE,2017
4,CAN'T GIVE IT A 5 STAR !!!,"CAN'T GIVE IT A 5 STAR. THAT'S RESERVED FOR EARY BEATLES,FLEETWOOD MAC'S TWO WHITE ALBUMS, ALL DOORS ALBUMS.AND ALMOST EVERTHING THE MOODY BLUES EVER DID.",[],B015OLC9E4,B015OLC9E4,AGWF5UVLPGVQBQS4ZCCCCVOTXTFA,1503954895413,1,TRUE,2017
4,Good music for writing.,Nice music Great for writing D&D games.,[],B073C6X31S,B073C6X31S,AFLKWOREFWNHDHI3EBY3WEO7O5LA,1512886822349,3,TRUE,2017
4,the rest of cd is very good.,Opens weaks finish strongs....opens with a weak Feeling Stronger Everyday.....the rest of cd is very good.,[],B01MTRTCMQ,B01MTRTCMQ,AHBGMEVLVRYWJPX27DKBUFHDR7LQ,1491187492000,5,TRUE,2017
4,Four Stars,Item was missing the promised &#34;folded poster.&#34;,[],B01N0153HR,B01N0153HR,AFBAD2G3C4KXLINJASHKAHPD7HCA,1499463681606,0,TRUE,2017
4,Four Stars,Nice worship songs. Good CD.,[],B00JPO9986,B00JPO9986,AESNR7SKKQ4HWP3YYATVHPLMPPVQ,1484081943000,0,TRUE,2017
4,Four Stars,"Pretty dated music, but a few tracks are timeless gems. Paul's voice is smooth and very cool.",[],B000092CCL,B000092CCL,AHF77URTIJOA5BR6MPWI7ZAJAIXQ,1513672687599,0,TRUE,2017
4,Her voice is out of this world.,"If you have ever wondered what a voice from Heaven would sound like then put this CD on, relax and snuggle up in your favorite chair, close your eyes and feel the Light descend upon you.",[],B073PS41G2,B073PS41G2,AEPKZXXBKMTWKX3D7OIX65QT33IQ,1516327006166,2,TRUE,2018
4,okay like the packaging was just a little bit damaged and ...,"okay like the packaging was just a little bit damaged and the spine was slightly askew but I don’t really mind. I’m really weird about actually liking my albums to have (from the actual manufacturing company, not from shipment) defects. it’s kinda cool. but I’m a huge history and everything came as promised! (I thought I’d add a bunch of photos bc there were none when I bought it ^^)","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71D-WT8Ph1L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71D-WT8Ph1L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71D-WT8Ph1L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71HGfZRJ9eL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71HGfZRJ9eL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71HGfZRJ9eL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71vFB4ugSML._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71vFB4ugSML._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71vFB4ugSML.jpg', 'attachment_type': 'IMAGE'}]",B01EO21GCK,B01EO21GCK,AGQ4G5VP2DSXKYW5RPYB2PGSRI5A,1521820493365,2,TRUE,2018
4,I s2g,The entire thing was amazing and I would've given it 5 stars if I hadn't gotten kyungsoo's fricking forehead photocard ughhh,[],B078H6S1PM,B078H6S1PM,AFJ4RJZXBU2F3DQVMYLEFIY5ETAA,1520042995369,2,TRUE,2018
4,Four Stars,Great Music!,[],B01H67Y1JU,B01H67Y1JU,AG55P2ZWGBGXYF4T6CD7IM7Q6FNQ,1518475876658,0,TRUE,2018
4,Mogwai return to the roots,"Mogwai return to the roots. After the overly sweet Rave Tapes and pop-y Hardcore Will Never Die But You Will, Every’s Country Sun brings some old-school post-rock tracks. After crowd pleasing Coolverine and Party in the Dark, it sets some more serious tones, that might bring a reminiscence of Mr. Beast in hard-core followers.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61okE9JR86L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61okE9JR86L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61okE9JR86L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Sc3a4hdQL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Sc3a4hdQL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Sc3a4hdQL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71dxgdv2rzL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71dxgdv2rzL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71dxgdv2rzL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71x8kAno2FL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71x8kAno2FL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71x8kAno2FL.jpg', 'attachment_type': 'IMAGE'}]",B071KW59NZ,B071KW59NZ,AFAF4SJEHFV7VOSFTDLC3QJEZXOQ,1518323781733,1,TRUE,2018
4,Another classic Rush release but slightly flawed,"I'm not going to gush over the album - if you're a fan, you know how awesome it is and if you're just getting into Rush, this is a solid album to own. As with some of the other reviews, my primary complaint is the live material.  Disc two consists of the Pinkpop performance from 1979. That's all fine and good but the extra bonus live material is 2112 from Arizona 1978 - which an entire live recording exists of in pro recorded quality...so why not include that as a complete performance as was done with A Farewell To Kings? A definite missed opportunity and for those interested in seeking the recording out, it's readily available online and has the following track listing:<br /><br />Storm Over Tucson 7/20/78<br />High quality soundboard/broadcast<br /><br />Anthem<br /><br />A Passage To Bangkok<br /><br />By-Tor & The Snow Dog<br /><br />Xanadu<br /><br />Something For Nothing<br /><br />The Trees<br /><br />Cygnus X-1<br /><br />Hemispheres<br />(missing a small section about 3/4 of the way through - my guess is whoever did the taping came to the end of the reel and had to change to a new one quickly and missed this part - typical of 70s recordings using reel to reel recorders but also perfectly dating it and flashing those of us back that were there)<br /><br />Closer To The Heart<br /><br />Circumstances<br /><br />A Farewell To Kings<br /><br />La Villa Strangiato<br /><br />2112<br /><br />Working Man /Bastille Day/In The Mood/Professor on Drums",[],B07HQ7L9QB,B07HQ7L9QB,AFSNJWW4CESACPHASXM77DSTO5HQ,1544054179252,13,TRUE,2018
4,Four Stars,"THE VINYL WAS VERY DIRTY, BUT STILL PLAYED WELL.",[],B00UBK55UO,B00UBK55UO,AHTDCXM3AXEUBCKTURVYVVQ2OF7A,1533300399950,0,TRUE,2018
4,This is probably the best vinyl master of this album yet,"This is probably the best vinyl master of this album yet. Aside from some minor surface noise from the swirl vinyl, it's a great sounding release, even for a single vinyl edition. It sounds much better than the 2012 plain records edition which is very mid rangey and distorted in spots. I thought I was getting a double LP and was initially disappointed but after multiple listens doing an A-B with the other pressing, I prefer this one by far. The drums are more clear and out front and the mid range is dialed back significantly. It costs a grip more than other pressings,  but I think it is worth it",[],B072NCDC6L,B072NCDC6L,AHXRDL4DMZQA7IWY6SOZHMYE4HVQ,1519541604222,2,TRUE,2018
4,Good but treble ..,Good cd but recorded too much treble for my ears. Good artist even though. Remaster witj warmer sound.imo.,[],B000ANPTO4,B000ANPTO4,AHYX4JCZIBZPT7IHIBX4OUDGV46A,1535317350519,0,TRUE,2018
4,Enjoy the workout,"I like the vocal workouts but I would love them if Chris gave his bits of instruction prior to the exercise rather than during the vocalizing, especially during the more complex runs.  Speaking of complex runs, it would be helpful if he sang those twice (I know I can back up and play again but it stops the flow)",[],B002F8U0NM,B002F8U0NM,AEE5ERKHYV7TNRZ5T4KVIORV36FA,1545162852662,0,TRUE,2018
4,Nice,"I got the album and I love it! The only thing thats kind of a bummer is I didnt get the extra photocard with it, but that’s okay. The rest of the stuff makes up for it. I love these guys bunches.",[],B01F52EVXE,B01F52EVXE,AGDWXK4IG5PEETKWORUQCIRMGXCQ,1527718118416,0,TRUE,2018
4,The music is just as terribly great as I remember.,"Item arrived promptly and as described. The content is terrible, no surprises there. It’s just as I remembered.",[],B00K3222QA,B00K3222QA,AEA55DSAVEUVGQ3CVXCZ6ANBYY4Q,1534169459669,0,TRUE,2018
4,A beautiful tribute to one of the most amazing American songwriters ...,Outstanding!  A beautiful tribute to one of the most amazing American songwriters of all time ...gone way to soon.,[],B00PUUAL72,B00PUUAL72,AE7KA2RQDS2ODBUOWOL3IFBDYP4A,1517194179606,0,TRUE,2018
4,Four Stars,Unique melodies reflect the old simple days of last century.,[],B00004UNL1,B00004UNL1,AEJMUQPX7IDASCMQC5TDN3FHCSQA,1519598795605,0,TRUE,2018
4,Good artist coming together,Good sound,[],B07D33WZ2S,B07D33WZ2S,AHKAOZXIME72RURGU7PZFJUNMOEQ,1541433193766,0,TRUE,2018
4,FINALLY!,"I grew up with this recording.  I know the old mono set with Von Karajan conducting for EMI from about the same time period is still the standard, has more blood and thunder in its performance and is more authentic when sung in its mother German. &#34;Hansel and Gretel&#34;  was the first opera to be recorded in complete form by the Metropolitan Opera for Columbia records in the late 1940's and was first issued on 78's (Which obviously served as the basis for this transfer) and came in two volumes.  It was issued in LP form and was available for decades.  Because it is so historic and because still holds such an important place in my childhood memories it is hard for me to be objective about it. I still have two (count 'em two) sets of the LP's which I still listen to. In any event it is a joy to have this recording on CD,  The sound is certainly passable. There are NO liner notes just the barest information of the cast in German which is comical as it is sung in English using the old Constance Bache translation.<br /><br />Of course the larger question is why Columbia hasn't seen fit to issue this performance on CD themselves?  They are the keepers of the source material.  They have already reissued the majority of the recordings they went on to do with The Met on CD. Considering this was the first collaboration and also knowing the length of time this recording was in the catalogue it's restoration and return on CD is badly needed.  Columbia should take this release as the cue that it is and start digging!",[],B076K2RPJ8,B076K2RPJ8,AGDPY5FB773RCY24UBRPECF25YYQ,1528538255184,2,TRUE,2018
4,Period Dead sounding good,"This is a typical show from &#34;71&#34;. It is an audience tape, not a soundboard, but it sounds very good. Lots of interaction between the band and the audience, Some people only listen to this period of the dead, contained, precise jamming. Country tinged songs with exceptional lyrics. long drawn out jamming was a thing of the past at this point, fortunetely to reappear shortly after. But this is prim Dead from this period. I personally would have liked to hear a little more jamming on songs like &#34;Playin&#34; but that is only my personal taste. I would recommend this as a product, you def. get your money's worth and it is a good sounding show.",[],B01IPNT0BI,B01IPNT0BI,AHE4T3K3EUG2SMWBLZGJFDGKCYTA,1515957988920,5,TRUE,2018
4,Breaks,Nice samples,[],B0015P8CUO,B0015P8CUO,AHRIG4GMKQEEJLK772RNXGJPQEVA,1538966864195,0,TRUE,2018
4,"exceptional condition, fast receipt of cd",The cd case has a library label.  Confusing.,[],B001B71NOI,B001B71NOI,AF2WLGFZNGHVSP6E2T22522SFA4A,1535673714617,0,TRUE,2018
4,I like hearing the live versions of familiar songs,I like hearing the live versions of familiar songs. I didn't like that the service that provides Microsoft with the titles of the songs mixed up all the song names.,[],B01MD1OO33,B01MD1OO33,AHWZVC64MPISPGJIRYVXKJPSEPAA,1518439052515,0,TRUE,2018
4,Good,I was surprised by how much stuff you got with the album. It's definitely worth the price. I'd give it five stars but my photocard was a little damaged.,[],B072K9PZHS,B072K9PZHS,AGA7PCFRL7UZIEB5QCMN37JUAAOQ,1538935882720,0,TRUE,2018
4,Four Stars,I enjoyed it,[],B00HF6THIS,B00HF6THIS,AES3HEPLUUUVC4GDWZF5ITDYASYA,1532822752471,0,TRUE,2018
4,Four Stars,Nice and timely,[],B0000288XV,B0000288XV,AES3HEPLUUUVC4GDWZF5ITDYASYA,1532822542102,0,TRUE,2018
4,Great album,Eventhough it came almost three days late. I love my album.,[],B076CPWH1W,B076CPWH1W,AGVGB3DSXM2QOWU7KAG2E5A34RRQ,1530574831830,0,TRUE,2018
4,"The packaging was good, CD arrived in perfect condition","The packaging was good, CD arrived in perfect condition. My problem is that there is a recording glitch in the last chorus of the first song, which happens to be the song I bought the CD for.  Since all three sellers of this particular disc are located in Germany, I'm gonna make an informed guess that they probably all come from the same bad pressing, so returning it for another just isn't an option. That's an engineering thing - the glitch is a repeated word at the front of the last round of chorus. Bummer for those of us who actually remember the original edition.",[],B001KNZ4ZC,B001KNZ4ZC,AEA5ZFFZ7XYMXMJZHMJOUPBTMKTQ,1521096486365,1,TRUE,2018
4,well done,"The only suggestion is that there a lot of female voices. Excellent singers. Love the music. Love the instruments. However, if one is shooting for authenticity then would a woman be chanting from the psalms of Qumran.",[],1584591641,1584591641,AFCITYNQ2XF7BY2V3BYV7YONQ47A,1526913567976,0,TRUE,2018
4,Not bad at all.,"I like the amount of songs this CD has, although the music sound quality doesn't sound as sharp as other CD tracks but I still listen to this very often and if you're in a party no one can tell the quality is off but because I like crisp quality I can kind of tell that it was possibly a recording from a distant surface.",[],B0017R1TVO,B0017R1TVO,AGZK46LKM35DTIJQE72ARMTDQI5Q,1544046214393,1,TRUE,2018
4,An average short comic based on the Schick Hydro commercial with Optimus Prime.,It was a good story so far (though it is all about the shaver who is a robot) but still a good story featuring the Transformers along with Hydrobot.,[],B073WX4CRJ,B073WX4CRJ,AEORNLY4ZBHFCNCM2CFVQAMVIQSA,1519088235122,1,TRUE,2018
4,Best voice in rock/pop.,Billy's voice is amazing and his songs are stellar. This disc deserves at least 4 stars and a kiss toward heaven for Billy Mackenzie -- best voice in rock/pop music.,[],B000091ODH,B000091ODH,AHF77URTIJOA5BR6MPWI7ZAJAIXQ,1518767387046,2,TRUE,2018
4,Four Stars,"A little thin and small. Fit tight, had to reverse twist to fit it on my larger arm.",[],B00KYKK64Q,B00KYKK64Q,AFKDOHEVP4UWTEML7ZCJT5HPVYAQ,1539467737628,0,TRUE,2018
4,Buen producto,"Llegó un poco tarde, y el poster estaba mal doblado, pero en general está bien.",[],B07PPJ2NY3,B07PPJ2NY3,AGXECMUSFNY3FG7GOB2ABELFEGXQ,1571495160313,0,TRUE,2019
4,"Ok, i guess","I accidentally bought the vinyl version. Was originally going to return it and get the CD, but I didn't wan't to go through the hassle of re-packaging and all that, so I instead bought a record player. I am SO glad I kept it. Vinyl sounds much better than all the CD's I own and the digital copy I got with the vinyl. I do have to say, it was very dusty once I took it out, but a cleaning fixed it up nicely. Not many pops and clicks, so can't really complain. The lyric sheet font size was very small, but still readable, just wished they made it bigger by making it fold-able or something. But overall, I got what I paid for.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41Q0koNkjyL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41Q0koNkjyL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41Q0koNkjyL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07B9PMTVG,B07B9PMTVG,AFYM7H76KZAA7X46RTG6GRVZLFEQ,1546997031081,1,TRUE,2019
4,It’s great,Awesome!,[],B00PUT6X8O,B00PUT6X8O,AFIFTUAJ4FJDFR7ZS2USUJQSME6A,1574627754475,0,TRUE,2019
4,Interesting and detailed,"Interesting and detailed look at the life of Boston crime boss James “Whitey” Bulger, with some interesting sociological and historical data relevant to his life.  Importantly, the authors also describe Whitey as intelligent and an “avid reader.”  During his time in Alcatraz and other federal prisons, Whitey read a variety of histories and biographies, with a special interest in World War II.  He tried to look at military problems from a variety of angles and improved his ability to think strategically.  This knowledge made him much more dangerous when he was released from prison in the 1960s after nine years.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81SZYY410+L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81SZYY410+L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81SZYY410+L.jpg', 'attachment_type': 'IMAGE'}]",385366582,385366582,AFPEO6Q4FJHGGXGCESGP2ALBZ3QQ,1549236352190,0,TRUE,2019
4,Songs played by Marching Band of Cal-Berkeley - highest rated academic public school in Country!!!,Loved EVERY song on it. Am an alumni and wish I was a member of this band when I was in school!,[],B000XY7EKC,B000XY7EKC,AEGD7Z2MUYXO2X7JSHRC2OOVLT3Q,1554391485583,0,TRUE,2019
4,Very relaxing,As always good to listen to at any time R,[],B000B7W00K,B000B7W00K,AFM6LTKE7BE5RKQYOTYYN25O4LIQ,1558922642331,0,TRUE,2019
4,Got everything and delivery was fast,I mean I’m happy with everything especially the goodies. The corners were a bit messed up but love it overall,[],B07GTWLCJH,B07GTWLCJH,AHCRZWNII7GQJCLAPVNP2DD2QROA,1575320526342,0,TRUE,2019
4,Folk,Really great listening if you like folk.  Received this very fast.,[],B07DFQRHQ5,B07DFQRHQ5,AGT3P4IPW574ROUDZBTPRWEM2ZQQ,1569789381358,1,TRUE,2019
4,This woman is JUST plain funny!,It made me laugh  ----  ALOT!,[],B077ZQTHC2,B077ZQTHC2,AEURSFPHC7XSRWDOINVRXIS5JM2A,1576163642088,0,TRUE,2019
4,Have a Dose of the 70's Wild Side,"Loved this album way back then, but was not happy with the ""remastering"" of the CD. Had to fool with the EQ and balance controls to listen in my car - and even then didn't really hear the sound I wanted to hear.<br />But ... Any Lou Reed is better than NO Lou Reed - so I'm glad to add this record to my collection.",[],B01EUKLORI,B01EUKLORI,AHMQSQE7BR4XWR2JVIWFRIC5MPGQ,1547621241922,1,TRUE,2019
4,Classic Verdi Reissued,"A very fine performance of one of Verdi's great operas, and at a great price. Includes texts and English translation but no program notes.",[],B0014LP6JE,B0014LP6JE,AHYO36R2A4O5HFKJP3UOR3VE2JZQ,1561081753166,0,TRUE,2019
4,Where is my audio download?,"This is a great album, but am giving it 4 stars, as I was not sent a downloadable format, which usually comes with the albums when I order them. Other than that, it's a wonderful collection of songs from a timeless band that is highly underrated.",[],B019GLJB0I,B019GLJB0I,AGOGZAMUTIWHQYCC3QOWC6CBQNPA,1559536830455,0,TRUE,2019
4,Classic Motivation,"I have always enjoyed Dennis Waitley. Listened frequently to his tapes years ago that a friend copied for me! Lost many of them. Plus nothing to play them on. So I sought them out as CDs. I am not trying to succeed in business any longer but some of his analogies always remained with me, like the gems of time on a clock. His words were valuable then and are worth listening to now.",[],B00SB4UIXG,B00SB4UIXG,AENNSP6TJPF7VJFZWWLPJHYM7NOA,1564421385005,0,TRUE,2019
5,Just the right blend...,"Mellow tones, well blended guitar, soft soothing vocals, everything expected and delivered from this musically talented and entertaining band of brothers.",[],B0037077XS,B0037077XS,AHOEOXHU7IBUUYUYJEUBKIQ56MTA,1412356986000,0,TRUE,2014
5,Memories of being in the studio with friends!,I’m featured on this CD. Most of the songs on the CD I’m singing on!! I had my original CD miss placed somehow.,[],B000AGNJ5M,B000AGNJ5M,AEWJ4IQ6NGRRRJK5MOZKB76GGG3A,1595558700365,0,TRUE,2020
5,Amy grant is one of my favorite singers,Love her voice,[],B00D8UJCF8,B00D8UJCF8,AH75HZGZS6JW2J6JMD5FWJR6U2FQ,1605393491557,0,TRUE,2020
5,What I expected,I gave it as a gift hope they liked it,[],B09NFC9J9J,B09NFC9J9J,AGYUQPZJDI4IIPUCZ3DZ7QRP5B5A,1650512189388,1,TRUE,2022
5,Five Stars,Beautiful,[],B010G26EK6,B010G26EK6,AE5A2UKDYOHYESJXYV6XVSXCZYTQ,1475690342000,0,TRUE,2016
5,and the liner notes by Joe Marchese are great. The pictures included in the booklet are also ...,"Finally, the mono versions of &#34;More Than a New Discovery&#34; and &#34;Eli and the Thirteenth Confession&#34; are available in a digital format. The whole CD set was put together with a lot of care, very tastefully mastered (with absolutely no dynamic compression or limiting), and the liner notes by Joe Marchese are great. The pictures included in the booklet are also a great touch. Well worth it for Nyro lovers.",[],B0727YYD44,B0727YYD44,AHWAJOEB4IAUUFRPJRFBSQIH4BOA,1502455136715,4,TRUE,2017
5,Great music,"Great songs,  from the beginning of rock n roll, rarely heard on the radio anymore.",[],B006DHEZD2,B006DHEZD2,AF2E4JOFHNNFLULBHHJ2VJOQPMQQ,1483745518000,0,TRUE,2017
5,The boys at there best,"Incredible live performance...primarily tracks from '68-'73. The stones were musically charged with Mick Taylors artistry, and the music is drenched with creativity.",[],B0055LMEPI,B0055LMEPI,AFYMP3LWUVOO2E7NITTLGWLR3NMA,1494365781000,0,TRUE,2017
5,Great product great seller,"This is a great guided meditation for beginners like myself. I found it has helped me stay positive about life and to keep my mind open to opportunities instead of becoming jaded about the challenges the world faces today. It also helps you focus on the issues within yourself  rather than focusing on what others have, or comparing yourself, thus opening you up to abundance of all kinds. I did the free version online and liked it so much I purchased this one. Good seller, it was second hand but perfect condition and packaging, like new. No complaints",[],B00AWJPYP0,B00AWJPYP0,AHZVIRS2DNE75QPVXIICX6EUUBVQ,1393354216000,12,TRUE,2014
5,Five Stars,Great,[],B006GVO23S,B006GVO23S,AHJUYSLN7G747SXDSWATHVEHG65Q,1406363091000,1,TRUE,2014
5,More of the good stuff from Kraftklub.,Great album if you liked &#34;In Schwarz&#34;. I was hooked on this album the first time I heard it.,[],B06XPHVW9T,B06XPHVW9T,AHTQQDDGVWIX5QFOGEPAI5HGX3LQ,1530232999552,0,TRUE,2018
5,Buena compañía mejor música,Sabroso de verdad compañeros de la Libre en acción,[],B07MJCK387,B07MJCK387,AGYEYCUN6UL7R3MD77NOTG63L43A,1556419235743,0,TRUE,2019
5,YAAKOV SHWEKEY IS AN EXCELLENT JEWISH SINGER AND PERFORMER,"I lived in B'nai Brak for 2 years in the early 2000s when Yaakov Shwekey first burst onto the scene.<br />This CD features the huge international hit &#34;Rahem&#34;. This song has inspired cover versions and parody<br />versions.<br /><br />This CD also has the powerfully Jewish songs &#34;Chosoif&#34; and &#34;Meheira&#34;. I loved this CD, and it's probably<br />my favorite Jewish music CD in history.",[],B002YPG5E4,B002YPG5E4,AFHH7ZZ2LEJGVV6NRZY5DMHFUEQA,1460961484000,1,TRUE,2016
5,Incredible live performance,"Everything about this CD set is great-the songs, performance, sound, everything. If you’re a fan of Mark or great country music, you should have this. Just get it! You’ll be glad you did!",[],B08PCRVG8Q,B08PCRVG8Q,AHOLY44S74XUBLA6RA7JLS56CAYA,1630793605912,0,TRUE,2021
5,Super Silly Fun,Just as ridiculous and cool as I remembered it being.  Took me back to my 20's.,[],B07B61GM4S,B07B61GM4S,AGVS4UXRBGRSBZPNWWDY5UEB5KRA,1610661520186,0,TRUE,2021
5,Great Service As Always!,Thanks for the awesome price & super fast shipping!,[],B07QH1FYRX,B07QH1FYRX,AHASC7UEGMJXB7NY2EO5LLGVHG7A,1564780509963,0,TRUE,2019
5,Elmer Kelton is still the best alive or dead. The movies is true to form.,"It is easy for me to comment on The Good Ole Boys. My daddy was one of them. He started  his cowboy life and lived it like much like the story line in the movie, but when the end of the old way had passed, he felt like it had abandoned him. I think he would have liked me to follow his cowboy trails, but it was not to be. The Good Ole Boys brought back old memories of the stories, many like those in the movie. My Dad had a life time of adventures with great stories. I still relish calling up his stories and they come alive for me every time I watch The Good Ole Boys now and again. I miss you Dad!",[],B01M6BCVVM,B01M6BCVVM,AF3IEFG5JYYJOGO3OLC653AEBKZA,1555544899940,6,TRUE,2019
5,car was good quality,Listen to music. It was delivered in a timely manner.<br />The quality of the CD is good,[],B08M59FS8Y,B08M59FS8Y,AHU2W3S6XGTI7MU3R7S34COHN6PA,1680395720257,0,TRUE,2023
5,Just buy it,"My daughter is crazy about BTS and this was one of her presents. Down side, can’t stop her from playing the CD lol",[],B07NW35MKC,B07NW35MKC,AFC5HE7XLCJVAM5FGT334JGHWDYQ,1609644173072,0,TRUE,2021
5,Will order again,Excellent,[],B07FK8RT4Q,B07FK8RT4Q,AFSUMYBOJTY2RM4DHNYFJFSCFQKA,1545526319059,0,TRUE,2018
5,Five Stars,Frankie Laine: Unparalleled.,[],B000057I5M,B000057I5M,AH65MYAHZ52UW674C7GT33ZPT4AA,1520462579256,0,TRUE,2018
5,Bts,Best music.,[],B07C8C23M7,B07C8C23M7,AHBWYBSXJEVLK7XGOOSBSAPVTAYA,1622771821624,0,TRUE,2021
5,Best of Comedy,My favorite German comedian,[],B00IDRV5XI,B00IDRV5XI,AGCPXLPPLAUOIO5CJ4QOP65NTUNA,1553739962772,0,TRUE,2019
5,BTS,I love it! so many freebies! Thank you so much! it arrived so fast too!,[],B07QMK7PZ2,B07QMK7PZ2,AGCEYDR5FEVF4PB7IXP4OZXCOZFA,1610171694045,0,TRUE,2021
5,Great LDS-inspired music!,"I owned this before, but my cd was lost when my car was stolen. I wanted it again, so I found it here. If you're looking for LDS-inspired music beyond hymns, this is a great place to start.",[],B0001YFMV2,B0001YFMV2,AEEAF2QFYRRUHCYIO46OBK7JCKOQ,1380791950000,0,TRUE,2013
5,If you want a beautiful meditation experience,"recently became aware of a meditation program called ""Quiet the Mind & Open the Heart"". I've always been an admirer of Lindsay Wagner, and the roles she chose in her acting career. Her movies always left you with something to think about.  When I learned that this program was hers from beginning to end, I ordered it. It did not disappoint. It did take longer to get to me, but it was worth the wait. I actually ordered a second for my daughter.",[],B002LGOCDM,B002LGOCDM,AFX4MYMXPS3Q4HYHGZEL5Y5GLNMA,1545860216922,0,TRUE,2018
5,My flowers,"Beautiful songs, and beautiful packaging; every page and every photo was either just hella pretty or had something meaningful to say.  Poster is the cover photo of the members: enchanting in such a large format~  Welcome back, LADIES' CODE.",[],B01BWB68VK,B01BWB68VK,AGISA7AJEBMOIOXMQAOFWKCIVQAQ,1459109886000,2,TRUE,2016
5,cd/dvd  gilberto santa rosa  40 y contando,excellent product thanks  future also ahead to buy thanks again,[],B07VF72DQ6,B07VF72DQ6,AHOS5YCOMHBZBAVAJVB764JUOP4Q,1579829230992,0,TRUE,2020
5,excellent,this was a gift to my husband. he was so excited when he received it. he loves it !!!!,[],1402557817,1402557817,AEFI5U7GVV4PX7ZB4NTDYW2BWXFQ,1578637651620,0,TRUE,2020
5,Five Stars,This was a great addition in using for my voice students.,[],B000N0LHZE,B000N0LHZE,AGZJY7MJH5PJPZYLMTAWMCFQNM7A,1489602173000,0,TRUE,2017
5,it is great and the kids LOVE it,"I use this in my classroom at school, it is great and the kids LOVE it!",[],B002F58IJI,B002F58IJI,AHJ67VCK2FAPM6JZGPGFJ6BIENAA,1452998377000,0,TRUE,2016
5,Five Stars,Everything was perfect,[],B01M0XLDKY,B01M0XLDKY,AGQBNHPGRTKNYTRJETSPRWQE45VQ,1502086194269,0,TRUE,2017
5,Made my sister so happy,Good packaging! Love the extra protection to the album. My sister LOVES them!,[],B07HGP2XRT,B07HGP2XRT,AHHR753REBV23WQ43RNABLVS5IUQ,1547267423758,0,TRUE,2019
5,Beautiful and complete,Great c.d.,[],B06VV7VV6L,B06VV7VV6L,AEYOBS72YWOCUU7IRXT2I3MUHAYA,1547208372576,2,TRUE,2019
5,Five Stars,Who doesn't enjoy oldies?,[],B000SI7836,B000SI7836,AGQNTCYA6O42RO22TKH7P7WO34WQ,1445318145000,0,TRUE,2015
